StudyID,MetricID,GroupID,Numerator,Denominator,Metric,Score,Flag,SnapshotDate
AA-AA-000-0000,kri0011,149,61,13777,0.004427669,-1.125160781,0,2023-05-01
AA-AA-000-0000,kri0011,110,7,1581,0.004427577,-0.381183852,0,2023-05-01
AA-AA-000-0000,kri0011,106,23,5205,0.004418828,-0.696388239,0,2023-05-01
AA-AA-000-0000,kri0011,53,20,4609,0.004339336,-0.695917072,0,2023-05-01
AA-AA-000-0000,kri0011,146,51,11806,0.004319837,-1.1297387,0,2023-05-01
AA-AA-000-0000,kri0011,16,14,3244,0.00431566,-0.593988706,0,2023-05-01
AA-AA-000-0000,kri0011,128,29,6904,0.004200463,-0.938567185,0,2023-05-01
AA-AA-000-0000,kri0011,127,32,7638,0.004189578,-0.994357925,0,2023-05-01
AA-AA-000-0000,kri0011,35,32,7751,0.0041285,-1.042151766,0,2023-05-01
AA-AA-000-0000,kri0011,49,26,6303,0.00412502,-0.941857926,0,2023-05-01
AA-AA-000-0000,kri0011,15,29,7037,0.004121074,-0.997679527,0,2023-05-01
AA-AA-000-0000,kri0011,75,62,15810,0.003921569,-1.684190878,0,2023-05-01
AA-AA-000-0000,kri0011,136,13,3393,0.003831418,-0.819736681,0,2023-05-01
AA-AA-000-0000,kri0011,177,31,8202,0.003779566,-1.309844805,0,2023-05-01
AA-AA-000-0000,kri0011,48,5,1350,0.003703704,-0.552381678,0,2023-05-01
AA-AA-000-0000,kri0011,129,12,3249,0.003693444,-0.861334383,0,2023-05-01
AA-AA-000-0000,kri0011,162,11,3008,0.003656915,-0.843849719,0,2023-05-01
AA-AA-000-0000,kri0011,103,23,6442,0.00357032,-1.28721542,0,2023-05-01
AA-AA-000-0000,kri0011,31,6,1699,0.003531489,-0.673099347,0,2023-05-01
AA-AA-000-0000,kri0011,163,18,5112,0.003521127,-1.173131777,0,2023-05-01
AA-AA-000-0000,kri0011,148,11,3131,0.003513255,-0.921420936,0,2023-05-01
AA-AA-000-0000,kri0011,175,5,1504,0.003324468,-0.69371148,0,2023-05-01
AA-AA-000-0000,kri0011,101,15,4784,0.003135452,-1.335610793,0,2023-05-01
AA-AA-000-0000,kri0011,66,5,1622,0.003082614,-0.793709107,0,2023-05-01
AA-AA-000-0000,kri0011,87,5,1622,0.003082614,-0.793709107,0,2023-05-01
AA-AA-000-0000,kri0011,33,3,1545,0.001941748,-1.112092891,0,2023-05-01
AA-AA-000-0000,kri0011,126,3,1581,0.001897533,-1.138204187,0,2023-05-01
AA-AA-000-0000,kri0011,145,0,195,0,-0.599132139,0,2023-05-01
AA-AA-000-0000,kri0012,62,4,38,0.105263158,-3.154762774,-02,2023-05-01
AA-AA-000-0000,kri0012,20,14,15,0.933333333,2.711354801,1,2023-05-01
AA-AA-000-0000,kri0012,96,21,25,0.84,2.817400888,1,2023-05-01
AA-AA-000-0000,kri0012,109,20,24,0.833333333,2.712681769,1,2023-05-01
AA-AA-000-0000,kri0012,44,17,21,0.80952381,2.377806012,1,2023-05-01
AA-AA-000-0000,kri0012,170,6,33,0.181818182,-2.296306699,-01,2023-05-01
AA-AA-000-0000,kri0012,173,6,33,0.181818182,-2.296306699,-01,2023-05-01
AA-AA-000-0000,kri0012,1,1,1,1,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,169,1,1,1,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,24,1,1,1,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,79,1,1,1,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,88,1,1,1,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,93,1,1,1,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,125,2,2,1,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,2,2,2,1,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,21,2,2,1,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,90,2,2,1,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,95,2,2,1,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,108,3,3,1,1.381539324,0,2023-05-01
AA-AA-000-0000,kri0012,37,4,4,1,1.595264201,0,2023-05-01
AA-AA-000-0000,kri0012,74,6,6,1,1.953791649,0,2023-05-01
AA-AA-000-0000,kri0012,165,8,9,0.888888889,1.905079795,0,2023-05-01
AA-AA-000-0000,kri0012,99,8,9,0.888888889,1.905079795,0,2023-05-01
AA-AA-000-0000,kri0012,12,7,8,0.875,1.738636729,0,2023-05-01
AA-AA-000-0000,kri0012,123,7,8,0.875,1.738636729,0,2023-05-01
AA-AA-000-0000,kri0012,6,5,6,0.833333333,1.356340885,0,2023-05-01
AA-AA-000-0000,kri0012,126,4,5,0.8,1.129085077,0,2023-05-01
AA-AA-000-0000,kri0012,145,4,5,0.8,1.129085077,0,2023-05-01
AA-AA-000-0000,kri0012,84,12,15,0.8,1.955632719,0,2023-05-01
AA-AA-000-0000,kri0012,47,11,14,0.785714286,1.811096033,0,2023-05-01
AA-AA-000-0000,kri0012,178,7,9,0.777777778,1.417263289,0,2023-05-01
AA-AA-000-0000,kri0012,180,3,4,0.75,0.863539442,0,2023-05-01
AA-AA-000-0000,kri0012,38,3,4,0.75,0.863539442,0,2023-05-01
AA-AA-000-0000,kri0012,65,3,4,0.75,0.863539442,0,2023-05-01
AA-AA-000-0000,kri0012,72,3,4,0.75,0.863539442,0,2023-05-01
AA-AA-000-0000,kri0012,87,3,4,0.75,0.863539442,0,2023-05-01
AA-AA-000-0000,kri0012,9,6,8,0.75,1.22122919,0,2023-05-01
AA-AA-000-0000,kri0012,64,12,16,0.75,1.727078883,0,2023-05-01
AA-AA-000-0000,kri0012,113,19,27,0.703703704,1.891490042,0,2023-05-01
AA-AA-000-0000,kri0012,116,7,10,0.7,1.133984057,0,2023-05-01
AA-AA-000-0000,kri0012,68,9,13,0.692307692,1.252351967,0,2023-05-01
AA-AA-000-0000,kri0012,110,2,3,0.666666667,0.53661635,0,2023-05-01
AA-AA-000-0000,kri0012,175,2,3,0.666666667,0.53661635,0,2023-05-01
AA-AA-000-0000,kri0012,31,2,3,0.666666667,0.53661635,0,2023-05-01
AA-AA-000-0000,kri0012,33,2,3,0.666666667,0.53661635,0,2023-05-01
AA-AA-000-0000,kri0012,78,2,3,0.666666667,0.53661635,0,2023-05-01
AA-AA-000-0000,kri0012,57,4,6,0.666666667,0.75889012,0,2023-05-01
AA-AA-000-0000,kri0012,82,4,6,0.666666667,0.75889012,0,2023-05-01
AA-AA-000-0000,kri0012,161,9,14,0.642857143,1.028849362,0,2023-05-01
AA-AA-000-0000,kri0012,39,7,11,0.636363636,0.88045987,0,2023-05-01
AA-AA-000-0000,kri0012,102,5,8,0.625,0.703821651,0,2023-05-01
AA-AA-000-0000,kri0012,19,5,8,0.625,0.703821651,0,2023-05-01
AA-AA-000-0000,kri0012,11,15,24,0.625,1.219054859,0,2023-05-01
AA-AA-000-0000,kri0012,28,8,13,0.615384615,0.846464099,0,2023-05-01
AA-AA-000-0000,kri0012,144,6,10,0.6,0.671200685,0,2023-05-01
AA-AA-000-0000,kri0012,121,9,15,0.6,0.822049596,0,2023-05-01
AA-AA-000-0000,kri0012,50,12,20,0.6,0.949221111,0,2023-05-01
AA-AA-000-0000,kri0012,97,7,12,0.583333333,0.650771214,0,2023-05-01
AA-AA-000-0000,kri0012,34,11,19,0.578947368,0.790890958,0,2023-05-01
AA-AA-000-0000,kri0012,53,4,7,0.571428571,0.450940397,0,2023-05-01
AA-AA-000-0000,kri0012,152,8,14,0.571428571,0.637726026,0,2023-05-01
AA-AA-000-0000,kri0012,137,9,16,0.5625,0.629491744,0,2023-05-01
AA-AA-000-0000,kri0012,153,5,9,0.555555556,0.441630277,0,2023-05-01
AA-AA-000-0000,kri0012,81,5,9,0.555555556,0.441630277,0,2023-05-01
AA-AA-000-0000,kri0012,10,25,45,0.555555556,0.987515319,0,2023-05-01
AA-AA-000-0000,kri0012,140,81,150,0.54,1.524137697,0,2023-05-01
AA-AA-000-0000,kri0012,164,8,15,0.533333333,0.444188555,0,2023-05-01
AA-AA-000-0000,kri0012,26,8,15,0.533333333,0.444188555,0,2023-05-01
AA-AA-000-0000,kri0012,43,36,69,0.52173913,0.811735421,0,2023-05-01
AA-AA-000-0000,kri0012,117,1,2,0.5,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,14,1,2,0.5,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,154,1,2,0.5,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,158,1,2,0.5,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,171,1,2,0.5,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,42,1,2,0.5,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,66,1,2,0.5,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,111,2,4,0.5,0.131814682,0,2023-05-01
AA-AA-000-0000,kri0012,119,2,4,0.5,0.131814682,0,2023-05-01
AA-AA-000-0000,kri0012,136,2,4,0.5,0.131814682,0,2023-05-01
AA-AA-000-0000,kri0012,148,2,4,0.5,0.131814682,0,2023-05-01
AA-AA-000-0000,kri0012,150,2,4,0.5,0.131814682,0,2023-05-01
AA-AA-000-0000,kri0012,182,2,4,0.5,0.131814682,0,2023-05-01
AA-AA-000-0000,kri0012,105,3,6,0.5,0.161439356,0,2023-05-01
AA-AA-000-0000,kri0012,107,3,6,0.5,0.161439356,0,2023-05-01
AA-AA-000-0000,kri0012,120,3,6,0.5,0.161439356,0,2023-05-01
AA-AA-000-0000,kri0012,151,3,6,0.5,0.161439356,0,2023-05-01
AA-AA-000-0000,kri0012,168,3,6,0.5,0.161439356,0,2023-05-01
AA-AA-000-0000,kri0012,181,3,6,0.5,0.161439356,0,2023-05-01
AA-AA-000-0000,kri0012,70,3,6,0.5,0.161439356,0,2023-05-01
AA-AA-000-0000,kri0012,133,5,10,0.5,0.208417312,0,2023-05-01
AA-AA-000-0000,kri0012,15,5,10,0.5,0.208417312,0,2023-05-01
AA-AA-000-0000,kri0012,35,5,10,0.5,0.208417312,0,2023-05-01
AA-AA-000-0000,kri0012,174,6,12,0.5,0.228309727,0,2023-05-01
AA-AA-000-0000,kri0012,160,7,14,0.5,0.24660269,0,2023-05-01
AA-AA-000-0000,kri0012,30,7,14,0.5,0.24660269,0,2023-05-01
AA-AA-000-0000,kri0012,86,20,42,0.476190476,0.201313225,0,2023-05-01
AA-AA-000-0000,kri0012,13,7,15,0.466666667,0.066327514,0,2023-05-01
AA-AA-000-0000,kri0012,131,6,13,0.461538462,0.034688364,0,2023-05-01
AA-AA-000-0000,kri0012,76,10,22,0.454545455,-0.002875654,0,2023-05-01
AA-AA-000-0000,kri0012,138,5,11,0.454545455,-0.002033395,0,2023-05-01
AA-AA-000-0000,kri0012,89,5,11,0.454545455,-0.002033395,0,2023-05-01
AA-AA-000-0000,kri0012,67,9,20,0.45,-0.032490671,0,2023-05-01
AA-AA-000-0000,kri0012,94,29,65,0.446153846,-0.103953033,0,2023-05-01
AA-AA-000-0000,kri0012,127,4,9,0.444444444,-0.04618623,0,2023-05-01
AA-AA-000-0000,kri0012,135,4,9,0.444444444,-0.04618623,0,2023-05-01
AA-AA-000-0000,kri0012,177,4,9,0.444444444,-0.04618623,0,2023-05-01
AA-AA-000-0000,kri0012,104,7,16,0.4375,-0.102233015,0,2023-05-01
AA-AA-000-0000,kri0012,7,7,16,0.4375,-0.102233015,0,2023-05-01
AA-AA-000-0000,kri0012,91,12,28,0.428571429,-0.204383058,0,2023-05-01
AA-AA-000-0000,kri0012,17,9,21,0.428571429,-0.17700092,0,2023-05-01
AA-AA-000-0000,kri0012,149,6,14,0.428571429,-0.144520646,0,2023-05-01
AA-AA-000-0000,kri0012,103,3,7,0.428571429,-0.102191529,0,2023-05-01
AA-AA-000-0000,kri0012,179,3,7,0.428571429,-0.102191529,0,2023-05-01
AA-AA-000-0000,kri0012,49,3,7,0.428571429,-0.102191529,0,2023-05-01
AA-AA-000-0000,kri0012,189,20,48,0.416666667,-0.38830352,0,2023-05-01
AA-AA-000-0000,kri0012,118,12,29,0.413793103,-0.324467489,0,2023-05-01
AA-AA-000-0000,kri0012,155,7,17,0.411764706,-0.260665037,0,2023-05-01
AA-AA-000-0000,kri0012,75,7,17,0.411764706,-0.260665037,0,2023-05-01
AA-AA-000-0000,kri0012,56,17,42,0.404761905,-0.476132265,0,2023-05-01
AA-AA-000-0000,kri0012,122,6,15,0.4,-0.311533527,0,2023-05-01
AA-AA-000-0000,kri0012,106,2,5,0.4,-0.179863966,0,2023-05-01
AA-AA-000-0000,kri0012,115,2,5,0.4,-0.179863966,0,2023-05-01
AA-AA-000-0000,kri0012,130,2,5,0.4,-0.179863966,0,2023-05-01
AA-AA-000-0000,kri0012,16,2,5,0.4,-0.179863966,0,2023-05-01
AA-AA-000-0000,kri0012,25,2,5,0.4,-0.179863966,0,2023-05-01
AA-AA-000-0000,kri0012,32,2,5,0.4,-0.179863966,0,2023-05-01
AA-AA-000-0000,kri0012,40,2,5,0.4,-0.179863966,0,2023-05-01
AA-AA-000-0000,kri0012,139,36,94,0.382978723,-1.021380839,0,2023-05-01
AA-AA-000-0000,kri0012,184,3,8,0.375,-0.330993428,0,2023-05-01
AA-AA-000-0000,kri0012,187,3,8,0.375,-0.330993428,0,2023-05-01
AA-AA-000-0000,kri0012,22,3,8,0.375,-0.330993428,0,2023-05-01
AA-AA-000-0000,kri0012,80,3,8,0.375,-0.330993428,0,2023-05-01
AA-AA-000-0000,kri0012,54,10,27,0.37037037,-0.643278879,0,2023-05-01
AA-AA-000-0000,kri0012,146,4,11,0.363636364,-0.443280027,0,2023-05-01
AA-AA-000-0000,kri0012,157,4,11,0.363636364,-0.443280027,0,2023-05-01
AA-AA-000-0000,kri0012,156,5,14,0.357142857,-0.535643982,0,2023-05-01
AA-AA-000-0000,kri0012,4,5,14,0.357142857,-0.535643982,0,2023-05-01
AA-AA-000-0000,kri0012,8,12,35,0.342857143,-0.970611558,0,2023-05-01
AA-AA-000-0000,kri0012,63,5,15,0.333333333,-0.689394568,0,2023-05-01
AA-AA-000-0000,kri0012,71,5,15,0.333333333,-0.689394568,0,2023-05-01
AA-AA-000-0000,kri0012,134,3,9,0.333333333,-0.534002736,0,2023-05-01
AA-AA-000-0000,kri0012,60,2,6,0.333333333,-0.436011408,0,2023-05-01
AA-AA-000-0000,kri0012,73,2,6,0.333333333,-0.436011408,0,2023-05-01
AA-AA-000-0000,kri0012,112,1,3,0.333333333,-0.308306623,0,2023-05-01
AA-AA-000-0000,kri0012,185,1,3,0.333333333,-0.308306623,0,2023-05-01
AA-AA-000-0000,kri0012,3,1,3,0.333333333,-0.308306623,0,2023-05-01
AA-AA-000-0000,kri0012,167,7,22,0.318181818,-0.938901112,0,2023-05-01
AA-AA-000-0000,kri0012,61,7,22,0.318181818,-0.938901112,0,2023-05-01
AA-AA-000-0000,kri0012,5,19,62,0.306451613,-1.711344374,0,2023-05-01
AA-AA-000-0000,kri0012,114,3,10,0.3,-0.717149432,0,2023-05-01
AA-AA-000-0000,kri0012,190,3,10,0.3,-0.717149432,0,2023-05-01
AA-AA-000-0000,kri0012,29,3,10,0.3,-0.717149432,0,2023-05-01
AA-AA-000-0000,kri0012,141,5,17,0.294117647,-0.970542324,0,2023-05-01
AA-AA-000-0000,kri0012,166,8,28,0.285714286,-1.31064691,0,2023-05-01
AA-AA-000-0000,kri0012,23,2,7,0.285714286,-0.655323455,0,2023-05-01
AA-AA-000-0000,kri0012,143,11,39,0.282051282,-1.580294278,0,2023-05-01
AA-AA-000-0000,kri0012,172,10,38,0.263157895,-1.73034561,0,2023-05-01
AA-AA-000-0000,kri0012,52,1,4,0.25,-0.599910077,0,2023-05-01
AA-AA-000-0000,kri0012,77,5,22,0.227272727,-1.562918083,0,2023-05-01
AA-AA-000-0000,kri0012,51,3,14,0.214285714,-1.317890654,0,2023-05-01
AA-AA-000-0000,kri0012,92,4,19,0.210526316,-1.55927746,0,2023-05-01
AA-AA-000-0000,kri0012,58,5,25,0.2,-1.865637573,0,2023-05-01
AA-AA-000-0000,kri0012,59,2,10,0.2,-1.179932804,0,2023-05-01
AA-AA-000-0000,kri0012,124,1,5,0.2,-0.834338487,0,2023-05-01
AA-AA-000-0000,kri0012,142,1,5,0.2,-0.834338487,0,2023-05-01
AA-AA-000-0000,kri0012,27,1,5,0.2,-0.834338487,0,2023-05-01
AA-AA-000-0000,kri0012,85,3,16,0.1875,-1.565682534,0,2023-05-01
AA-AA-000-0000,kri0012,128,1,6,0.166666667,-1.033462172,0,2023-05-01
AA-AA-000-0000,kri0012,186,1,6,0.166666667,-1.033462172,0,2023-05-01
AA-AA-000-0000,kri0012,83,1,8,0.125,-1.365808507,0,2023-05-01
AA-AA-000-0000,kri0012,69,1,13,0.076923077,-1.994750974,0,2023-05-01
AA-AA-000-0000,kri0012,147,0,5,0,-1.488813008,0,2023-05-01
AA-AA-000-0000,kri0012,176,0,5,0,-1.488813008,0,2023-05-01
AA-AA-000-0000,kri0012,101,0,3,0,-1.153229597,0,2023-05-01
AA-AA-000-0000,kri0012,163,0,3,0,-1.153229597,0,2023-05-01
AA-AA-000-0000,kri0012,188,0,3,0,-1.153229597,0,2023-05-01
AA-AA-000-0000,kri0012,100,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,129,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,162,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,18,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,183,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,41,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,46,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,98,0,2,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,132,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,159,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,36,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,45,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,48,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0012,55,0,1,0,NA,NA,2023-05-01
AA-AA-000-0000,qtl0004,AA-AA-000-0000,483,984366,0.000490671,0.000447882,0,2023-05-01
AA-AA-000-0000,qtl0006,AA-AA-000-0000,122,1301,0.09377402,0.078480838,0,2023-05-01
